t,ferr
0.323000,0.00956487
0.324000,0.00955400
0.325000,0.00973159
0.326000,0.00894144
0.327000,0.00978925
0.328000,0.00941709
0.329000,0.00979863
0.330000,0.00988780
0.331000,0.00939178
0.332000,0.00980962
0.333000,0.00981486
0.334000,0.00944827
0.335000,0.00949903
0.336000,0.00966691
0.337000,0.00908827
0.338000,0.00954095
0.339000,0.00970687
0.340000,0.00955589
0.341000,0.00927528
0.342000,0.00958508
0.343000,0.01006989
0.344000,0.01002966
0.345000,0.00967551
0.346000,0.00951106
0.347000,0.00971564
0.348000,0.00973041
0.349000,0.00956401
0.350000,0.00965640
0.351000,0.00990300
0.352000,0.00998738
0.353000,0.00914970
0.354000,0.01001084
0.355000,0.00980643
0.356000,0.01006632
0.357000,0.00977954
0.358000,0.00990038
0.359000,0.01020627
0.360000,0.00905847
0.361000,0.01020471
0.362000,0.00985958
0.363000,0.00936115
0.364000,0.00915494
0.365000,0.00990493
0.366000,0.00957444
0.367000,0.01008725
0.368000,0.00989449
0.369000,0.00981138
0.370000,0.01009780
0.371000,0.00990149
0.372000,0.01004262
0.373000,0.01006884
0.374000,0.00994476
0.375000,0.01006531
0.376000,0.01006834
0.377000,0.00953196
0.378000,0.00980897
0.379000,0.00985007
0.380000,0.00978846
0.381000,0.00948848
0.382000,0.00974629
0.383000,0.00997537
0.384000,0.00994102
0.385000,0.01027602
0.386000,0.00974527
0.387000,0.00979061
0.388000,0.00975724
0.389000,0.00982301
0.390000,0.00975252
0.391000,0.00943695
0.392000,0.00999225
0.393000,0.01015425
0.394000,0.01018804
0.395000,0.00963681
0.396000,0.00986092
0.397000,0.01037220
0.398000,0.00988305
0.399000,0.00999738
0.400000,0.00987222
0.401000,0.01016177
0.402000,0.01015211
0.403000,0.01049159
0.404000,0.01003404
0.405000,0.01002079
0.406000,0.00960449
0.407000,0.00980440
0.408000,0.00973029
0.409000,0.00982251
0.410000,0.00957554
0.411000,0.01020606
0.412000,0.00963682
0.413000,0.00996693
0.414000,0.00958168
0.415000,0.00998149
0.416000,0.01030708
0.417000,0.00968529
0.418000,0.00997915
0.419000,0.00986864
0.420000,0.00995363
0.421000,0.00998505
0.422000,0.00971801
0.423000,0.00982885
0.424000,0.00972333
0.425000,0.00966106
0.426000,0.00955667
0.427000,0.01010144
0.428000,0.00967179
0.429000,0.01001888
0.430000,0.00998718
0.431000,0.00959455
0.432000,0.01010198
0.433000,0.00962027
0.434000,0.00998804
0.435000,0.01019062
0.436000,0.00964239
0.437000,0.00958401
0.438000,0.00957545
0.439000,0.01038006
0.440000,0.00970653
0.441000,0.00947861
0.442000,0.00999273
0.443000,0.00973863
0.444000,0.00976840
0.445000,0.00952107
0.446000,0.00920754
0.447000,0.00957458
0.448000,0.00948894
0.449000,0.00933850
0.450000,0.00946492
0.451000,0.00949242
0.452000,0.00992372
0.453000,0.00989176
0.454000,0.00983690
0.455000,0.00956693
0.456000,0.00937802
0.457000,0.00975941
0.458000,0.00979220
0.459000,0.00991991
0.460000,0.00965430
0.461000,0.00962057
0.462000,0.00972180
0.463000,0.00940429
0.464000,0.00942632
0.465000,0.00977920
0.466000,0.00929497
0.467000,0.00958101
0.468000,0.00978748
0.469000,0.00964196
0.470000,0.00968116
0.471000,0.00928696
0.472000,0.00952374
0.473000,0.00947763
0.474000,0.00968646
0.475000,0.00963087
0.476000,0.00952374
0.477000,0.00998185
0.478000,0.00963265
0.479000,0.00941503
0.480000,0.00932316
0.481000,0.00945692
0.482000,0.00931263
0.483000,0.00985368
0.484000,0.00957591
0.485000,0.00934521
0.486000,0.00924773
0.487000,0.00913189
0.488000,0.00931968
0.489000,0.00970469
0.490000,0.00957527
0.491000,0.00933945
0.492000,0.00937628
0.493000,0.00886294
0.494000,0.00950678
0.495000,0.00924909
0.496000,0.00963545
0.497000,0.00923420
0.498000,0.00914495
0.499000,0.00930684
0.500000,0.00908084
0.501000,0.00956267
0.502000,0.00928547
0.503000,0.00929242
0.504000,0.00927070
0.505000,0.00908537
0.506000,0.00928020
0.507000,0.00918964
0.508000,0.00957112
0.509000,0.00913335
0.510000,0.00919759
0.511000,0.00897585
0.512000,0.00898294
0.513000,0.00898562
0.514000,0.00937168
0.515000,0.00905496
0.516000,0.00926352
0.517000,0.00894062
0.518000,0.00890013
0.519000,0.00849459
0.520000,0.00916786
0.521000,0.00946036
0.522000,0.00887250
0.523000,0.00927250
0.524000,0.00911038
0.525000,0.00871057
0.526000,0.00905638
0.527000,0.00862474
0.528000,0.00875743
0.529000,0.00912071
0.530000,0.00883873
0.531000,0.00848883
0.532000,0.00911786
0.533000,0.00847254
0.534000,0.00868936
0.535000,0.00862561
0.536000,0.00865397
0.537000,0.00846370
0.538000,0.00824980
0.539000,0.00910386
0.540000,0.00838549
0.541000,0.00838246
0.542000,0.00797547
0.543000,0.00858856
0.544000,0.00886977
0.545000,0.00887863
0.546000,0.00920092
0.547000,0.00886588
0.548000,0.00857464
0.549000,0.00846026
0.550000,0.00879297
0.551000,0.00840653
0.552000,0.00844539
0.553000,0.00813685
0.554000,0.00838140
0.555000,0.00882950
0.556000,0.00829838
0.557000,0.00839546
0.558000,0.00767486
0.559000,0.00859123
0.560000,0.00832749
0.561000,0.00856547
0.562000,0.00825206
0.563000,0.00795711
0.564000,0.00780782
0.565000,0.00825112
0.566000,0.00809656
0.567000,0.00783709
0.568000,0.00804116
0.569000,0.00787595
0.570000,0.00819059
0.571000,0.00788535
0.572000,0.00765883
0.573000,0.00791914
0.574000,0.00777736
0.575000,0.00826204
0.576000,0.00775361
0.577000,0.00751655
0.578000,0.00780723
0.579000,0.00773328
0.580000,0.00784000
0.581000,0.00780248
0.582000,0.00746696
0.583000,0.00768720
0.584000,0.00765008
0.585000,0.00735263
0.586000,0.00748492
0.587000,0.00765345
0.588000,0.00718101
0.589000,0.00728314
0.590000,0.00741218
0.591000,0.00748064
0.592000,0.00760615
0.593000,0.00711429
0.594000,0.00750275
0.595000,0.00755906
0.596000,0.00776429
0.597000,0.00724885
0.598000,0.00710010
0.599000,0.00692097
0.600000,0.00741722
0.601000,0.00757644
0.602000,0.00705820
0.603000,0.00731675
0.604000,0.00739736
0.605000,0.00739744
0.606000,0.00703581
0.607000,0.00727358
0.608000,0.00707787
0.609000,0.00683088
0.610000,0.00710919
0.611000,0.00711009
0.612000,0.00675551
0.613000,0.00708220
0.614000,0.00744473
0.615000,0.00654728
0.616000,0.00707129
0.617000,0.00709844
0.618000,0.00685701
0.619000,0.00689942
0.620000,0.00672521
0.621000,0.00710241
0.622000,0.00650171
0.623000,0.00667418
0.624000,0.00619578
0.625000,0.00673268
0.626000,0.00671699
0.627000,0.00617741
0.628000,0.00634968
0.629000,0.00665782
0.630000,0.00638765
0.631000,0.00617893
0.632000,0.00582785
0.633000,0.00651024
0.634000,0.00687912
0.635000,0.00625179
0.636000,0.00644639
0.637000,0.00641390
0.638000,0.00625976
0.639000,0.00627658
0.640000,0.00625271
0.641000,0.00597788
0.642000,0.00679135
0.643000,0.00681865
0.644000,0.00618791
0.645000,0.00652829
0.646000,0.00584775
0.647000,0.00596745
0.648000,0.00627846
0.649000,0.00567850
0.650000,0.00561202
0.651000,0.00599431
0.652000,0.00538491
0.653000,0.00628202
0.654000,0.00601011
0.655000,0.00585577
0.656000,0.00593415
0.657000,0.00551099
0.658000,0.00547397
0.659000,0.00588908
0.660000,0.00588626
0.661000,0.00565818
0.662000,0.00558107
0.663000,0.00542897
0.664000,0.00588222
0.665000,0.00513262
0.666000,0.00525935
0.667000,0.00530901
0.668000,0.00503140
0.669000,0.00505118
0.670000,0.00509533
0.671000,0.00557560
0.672000,0.00574329
0.673000,0.00534893
0.674000,0.00482583
0.675000,0.00504843
0.676000,0.00513519
0.677000,0.00507112
0.678000,0.00501457
0.679000,0.00520543
0.680000,0.00455928
0.681000,0.00487012
0.682000,0.00503689
0.683000,0.00513117
0.684000,0.00499273
0.685000,0.00489528
0.686000,0.00482495
0.687000,0.00466200
0.688000,0.00481970
0.689000,0.00471555
0.690000,0.00455952
0.691000,0.00500539
0.692000,0.00496997
0.693000,0.00454895
0.694000,0.00476473
0.695000,0.00487832
0.696000,0.00461389
0.697000,0.00454730
0.698000,0.00460770
0.699000,0.00403970
0.700000,0.00406260
0.701000,0.00451845
0.702000,0.00442450
0.703000,0.00466523
0.704000,0.00416721
0.705000,0.00453330
0.706000,0.00449119
0.707000,0.00468648
0.708000,0.00396107
0.709000,0.00404029
0.710000,0.00416503
0.711000,0.00412995
0.712000,0.00378160
0.713000,0.00385579
0.714000,0.00363968
0.715000,0.00450879
0.716000,0.00388248
0.717000,0.00386347
0.718000,0.00367952
0.719000,0.00380597
0.720000,0.00396329
0.721000,0.00365026
0.722000,0.00369244
0.723000,0.00420877
0.724000,0.00386346
0.725000,0.00365854
0.726000,0.00346061
0.727000,0.00352660
0.728000,0.00331307
0.729000,0.00353256
0.730000,0.00326284
0.731000,0.00321460
0.732000,0.00325972
0.733000,0.00305936
0.734000,0.00334083
0.735000,0.00388579
0.736000,0.00306671
0.737000,0.00277293
0.738000,0.00339135
0.739000,0.00309095
0.740000,0.00357588
0.741000,0.00314170
0.742000,0.00324371
0.743000,0.00278283
0.744000,0.00254323
0.745000,0.00286002
0.746000,0.00303695
0.747000,0.00262027
0.748000,0.00240285
0.749000,0.00261617
0.750000,0.00261844
0.751000,0.00261205
0.752000,0.00265043
0.753000,0.00322033
0.754000,0.00259560
0.755000,0.00242924
0.756000,0.00224759
0.757000,0.00268265
0.758000,0.00205351
0.759000,0.00277409
0.760000,0.00237655
0.761000,0.00196864
0.762000,0.00235444
0.763000,0.00224502
0.764000,0.00254445
0.765000,0.00183020
0.766000,0.00221940
0.767000,0.00212994
0.768000,0.00232813
0.769000,0.00178100
0.770000,0.00183521
0.771000,0.00248483
0.772000,0.00209816
0.773000,0.00155638
0.774000,0.00197060
0.775000,0.00165829
0.776000,0.00164807
0.777000,0.00148068
0.778000,0.00199499
0.779000,0.00158099
0.780000,0.00172933
0.781000,0.00166387
0.782000,0.00123143
0.783000,0.00138980
0.784000,0.00173120
0.785000,0.00111430
0.786000,0.00153195
0.787000,0.00140922
0.788000,0.00156147
0.789000,0.00153662
0.790000,0.00153651
0.791000,0.00131092
0.792000,0.00132557
0.793000,0.00105108
0.794000,0.00105689
0.795000,0.00138159
0.796000,0.00097365
0.797000,0.00134319
0.798000,0.00130217
0.799000,0.00081941
0.800000,0.00112324
0.801000,0.00078099
0.802000,0.00106877
0.803000,0.00079030
0.804000,0.00106789
0.805000,0.00102660
0.806000,0.00072513
0.807000,0.00149646
0.808000,0.00122532
0.809000,0.00058662
0.810000,0.00107292
0.811000,0.00088015
0.812000,0.00149795
0.813000,0.00097279
0.814000,0.00108592
0.815000,0.00094269
0.816000,0.00114590
0.817000,0.00085487
0.818000,0.00076450
0.819000,0.00086497
0.820000,0.00088348
0.821000,0.00114553
0.822000,0.00101126
0.823000,0.00087876
0.824000,0.00088830
0.825000,0.00076175
0.826000,0.00102208
0.827000,0.00048304
0.828000,0.00093489
0.829000,0.00128584
0.830000,0.00090020
0.831000,0.00082739
0.832000,0.00100176
0.833000,0.00075873
0.834000,0.00080183
0.835000,0.00116162
0.836000,0.00083288
0.837000,0.00147937
0.838000,0.00112571
0.839000,0.00096571
0.840000,0.00083699
0.841000,0.00092744
0.842000,0.00042544
0.843000,0.00105244
0.844000,0.00121332
0.845000,0.00113439
0.846000,0.00088401
0.847000,0.00114537
0.848000,0.00115104
0.849000,0.00095915
0.850000,0.00107912
0.851000,0.00125094
0.852000,0.00110608
0.853000,0.00089748
0.854000,0.00099518
0.855000,0.00103022
0.856000,0.00059216
0.857000,0.00102471
0.858000,0.00096056
0.859000,0.00045170
0.860000,0.00056550
0.861000,0.00144175
0.862000,0.00101831
0.863000,0.00132837
0.864000,0.00089952
0.865000,0.00137607
0.866000,0.00113528
0.867000,0.00082268
0.868000,0.00106314
0.869000,0.00138527
0.870000,0.00159119
0.871000,0.00112341
0.872000,0.00088355
0.873000,0.00077947
0.874000,0.00116715
0.875000,0.00126924
0.876000,0.00103212
0.877000,0.00097032
0.878000,0.00120175
0.879000,0.00111998
0.880000,0.00109695
0.881000,0.00061716
0.882000,0.00091684
0.883000,0.00147098
0.884000,0.00099563
0.885000,0.00160627
0.886000,0.00109652
0.887000,0.00092892
0.888000,0.00107083
0.889000,0.00115126
0.890000,0.00082037
0.891000,0.00106161
0.892000,0.00089653
0.893000,0.00136421
0.894000,0.00088716
0.895000,0.00103037
0.896000,0.00062524
0.897000,0.00065928
0.898000,0.00097773
0.899000,0.00077180
0.900000,0.00092676
0.901000,0.00105884
0.902000,0.00114022
0.903000,0.00064838
0.904000,0.00095369
0.905000,0.00116570
0.906000,0.00083111
0.907000,0.00067454
0.908000,0.00082721
0.909000,0.00140625
0.910000,0.00100481
0.911000,0.00138941
0.912000,0.00092351
0.913000,0.00129759
0.914000,0.00063922
0.915000,0.00093707
0.916000,0.00102219
0.917000,0.00143955
0.918000,0.00111791
0.919000,0.00128013
0.920000,0.00089552
0.921000,0.00089664
0.922000,0.00131904
0.923000,0.00135746
0.924000,0.00130789
0.925000,0.00130135
0.926000,0.00087063
0.927000,0.00154040
0.928000,0.00104425
0.929000,0.00131947
0.930000,0.00118935
0.931000,0.00056318
0.932000,0.00051587
0.933000,0.00060128
0.934000,0.00098954
0.935000,0.00128118
0.936000,0.00093980
0.937000,0.00121246
0.938000,0.00069278
0.939000,0.00084597
0.940000,0.00077670
0.941000,0.00100939
0.942000,0.00071366
0.943000,0.00097569
0.944000,0.00114966
0.945000,0.00088584
0.946000,0.00077770
0.947000,0.00088780
0.948000,0.00069573
0.949000,0.00074217
0.950000,0.00120193
0.951000,0.00108614
0.952000,0.00064067
0.953000,0.00093058
0.954000,0.00111451
0.955000,0.00120169
0.956000,0.00116155
0.957000,0.00124667
0.958000,0.00099163
0.959000,0.00099742
0.960000,0.00093993
0.961000,0.00127640
0.962000,0.00121609
0.963000,0.00144799
0.964000,0.00128230
0.965000,0.00079876
0.966000,0.00063239
0.967000,0.00065325
0.968000,0.00077746
0.969000,0.00115553
0.970000,0.00065027
0.971000,0.00049310
0.972000,0.00095496
0.973000,0.00120258
0.974000,0.00119459
0.975000,0.00141742
0.976000,0.00098981
0.977000,0.00085809
0.978000,0.00092127
0.979000,0.00066226
0.980000,0.00082822
0.981000,0.00131783
0.982000,0.00152176
0.983000,0.00131397
0.984000,0.00106950
0.985000,0.00093407
0.986000,0.00105591
0.987000,0.00052100
0.988000,0.00113839
0.989000,0.00119007
0.990000,0.00095988
0.991000,0.00099821
0.992000,0.00056778
0.993000,0.00119001
0.994000,0.00119032
0.995000,0.00029902
0.996000,0.00084639
0.997000,0.00107902
0.998000,0.00141086
0.999000,0.00077573
1.000000,0.00098256
1.001000,0.00136086
1.002000,0.00111149
1.003000,0.00093787
1.004000,0.00088161
1.005000,0.00100137
1.006000,0.00079399
1.007000,0.00124862
1.008000,0.00077725
1.009000,0.00113803
1.010000,0.00123156
1.011000,0.00130242
1.012000,0.00103280
1.013000,0.00101079
1.014000,0.00109345
1.015000,0.00103448
1.016000,0.00128982
1.017000,0.00099013
1.018000,0.00150046
1.019000,0.00171966
1.020000,0.00085607
1.021000,0.00112002
1.022000,0.00072818
1.023000,0.00120657
1.024000,0.00112209
1.025000,0.00096339
1.026000,0.00075491
1.027000,0.00102328
1.028000,0.00152062
1.029000,0.00141910
1.030000,0.00111228
1.031000,0.00086046
1.032000,0.00100836
1.033000,0.00081302
1.034000,0.00067399
1.035000,0.00077382
1.036000,0.00116491
1.037000,0.00108836
1.038000,0.00105573
1.039000,0.00073345
1.040000,0.00065585
1.041000,0.00126361
1.042000,0.00091890
1.043000,0.00130729
1.044000,0.00082183
1.045000,0.00125428
1.046000,0.00106934
1.047000,0.00089976
1.048000,0.00090075
1.049000,0.00149056
1.050000,0.00124227
1.051000,0.00090766
1.052000,0.00098101
1.053000,0.00051377
1.054000,0.00130097
1.055000,0.00118474
1.056000,0.00069675
1.057000,0.00087886
1.058000,0.00003419
1.059000,0.00093839
1.060000,0.00077699
1.061000,0.00068918
1.062000,0.00079570
1.063000,0.00062774
1.064000,0.00027187
1.065000,0.00030566
1.066000,0.00039874
1.067000,0.00063531
1.068000,0.00037896
1.069000,0.00016861
1.070000,0.00039207
1.071000,-0.00004325
1.072000,0.00075374
1.073000,0.00027236
1.074000,-0.00008647
1.075000,0.00016800
1.076000,0.00036213
1.077000,0.00019251
1.078000,0.00053385
1.079000,-0.00037011
1.080000,0.00035228
1.081000,-0.00008955
1.082000,0.00010456
1.083000,0.00027956
1.084000,-0.00048793
1.085000,-0.00057677
1.086000,-0.00035350
1.087000,-0.00070818
1.088000,-0.00083170
1.089000,-0.00033858
1.090000,-0.00010128
1.091000,-0.00054848
1.092000,-0.00033633
1.093000,0.00042767
1.094000,-0.00044694
1.095000,-0.00064239
1.096000,-0.00064053
1.097000,-0.00052563
1.098000,-0.00073970
1.099000,-0.00052828
1.100000,-0.00068129
1.101000,-0.00053934
1.102000,-0.00076672
1.103000,-0.00085866
1.104000,-0.00110635
1.105000,-0.00125447
1.106000,-0.00101253
1.107000,-0.00107258
1.108000,-0.00093825
1.109000,-0.00106210
1.110000,-0.00117513
1.111000,-0.00054261
1.112000,-0.00106471
1.113000,-0.00087350
1.114000,-0.00147042
1.115000,-0.00099303
1.116000,-0.00098541
1.117000,-0.00120109
1.118000,-0.00157101
1.119000,-0.00106589
1.120000,-0.00159713
1.121000,-0.00184035
1.122000,-0.00189047
1.123000,-0.00150039
1.124000,-0.00167401
1.125000,-0.00138180
1.126000,-0.00144876
1.127000,-0.00130632
1.128000,-0.00159924
1.129000,-0.00168907
1.130000,-0.00174875
1.131000,-0.00198225
1.132000,-0.00202630
1.133000,-0.00203417
1.134000,-0.00182565
1.135000,-0.00213071
1.136000,-0.00197294
1.137000,-0.00171251
1.138000,-0.00261830
1.139000,-0.00227143
1.140000,-0.00233422
1.141000,-0.00212105
1.142000,-0.00252670
1.143000,-0.00235360
1.144000,-0.00164261
1.145000,-0.00259554
1.146000,-0.00230704
1.147000,-0.00226545
1.148000,-0.00242542
1.149000,-0.00268577
1.150000,-0.00216561
1.151000,-0.00293054
1.152000,-0.00272552
1.153000,-0.00257275
1.154000,-0.00270723
1.155000,-0.00228752
1.156000,-0.00269495
1.157000,-0.00217016
1.158000,-0.00268502
1.159000,-0.00232811
1.160000,-0.00264223
1.161000,-0.00284400
1.162000,-0.00288647
1.163000,-0.00258909
1.164000,-0.00301548
1.165000,-0.00291994
1.166000,-0.00314256
1.167000,-0.00348782
1.168000,-0.00287000
1.169000,-0.00287732
1.170000,-0.00337237
1.171000,-0.00298118
1.172000,-0.00319251
1.173000,-0.00364091
1.174000,-0.00342957
1.175000,-0.00305659
1.176000,-0.00299383
1.177000,-0.00318564
1.178000,-0.00261256
1.179000,-0.00325569
1.180000,-0.00356261
1.181000,-0.00377462
1.182000,-0.00305798
1.183000,-0.00358210
1.184000,-0.00358731
1.185000,-0.00372906
1.186000,-0.00375751
1.187000,-0.00367298
1.188000,-0.00349404
1.189000,-0.00350180
1.190000,-0.00357985
1.191000,-0.00345790
1.192000,-0.00384779
1.193000,-0.00401091
1.194000,-0.00379583
1.195000,-0.00432882
1.196000,-0.00362498
1.197000,-0.00373930
1.198000,-0.00376299
1.199000,-0.00419846
1.200000,-0.00407883
1.201000,-0.00397767
1.202000,-0.00426679
1.203000,-0.00431540
1.204000,-0.00412285
1.205000,-0.00406122
1.206000,-0.00429460
1.207000,-0.00389685
1.208000,-0.00362671
1.209000,-0.00406691
1.210000,-0.00428660
1.211000,-0.00434961
1.212000,-0.00389174
1.213000,-0.00424771
1.214000,-0.00419909
1.215000,-0.00432362
1.216000,-0.00455082
1.217000,-0.00405465
1.218000,-0.00452389
1.219000,-0.00445245
1.220000,-0.00505776
1.221000,-0.00400142
1.222000,-0.00438357
1.223000,-0.00462483
1.224000,-0.00482716
1.225000,-0.00480951
1.226000,-0.00511144
1.227000,-0.00459181
1.228000,-0.00495587
1.229000,-0.00465591
1.230000,-0.00467598
1.231000,-0.00433355
1.232000,-0.00478794
1.233000,-0.00479358
1.234000,-0.00476743
1.235000,-0.00507541
1.236000,-0.00500661
1.237000,-0.00488848
1.238000,-0.00470425
1.239000,-0.00483280
1.240000,-0.00511220
1.241000,-0.00476315
1.242000,-0.00518897
1.243000,-0.00550160
1.244000,-0.00474994
1.245000,-0.00516208
1.246000,-0.00530636
1.247000,-0.00551801
1.248000,-0.00534909
1.249000,-0.00483966
1.250000,-0.00530133
1.251000,-0.00475217
1.252000,-0.00532669
1.253000,-0.00507283
1.254000,-0.00537210
